movie_companies.id,movie_companies.movie_id,movie_companies.company_id,movie_companies.company_type_id,movie_companies.note
1785821,4435342,4583,1,(1932) (USA) (theatrical) (presents) (A Paramount Release)
1797840,4445884,21478,1,(1932) (USA) (theatrical) (presents) (as Monogram Pictures Corporation) (as A Monogram Picture also)
1788717,4437615,287,1,(1930) (USA) (theatrical) (presents)
1795683,4444052,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1795699,4444054,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1795706,4444045,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1795732,4444048,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1787703,4436644,22666,1,(2012) (worldwide) (all media) (presents)
1797893,4445901,36236,1,(1933) (USA) (theatrical) (states rights system) (presents) (as Superior Talking Pictures Inc.)
1799809,4447513,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1799591,4447271,38007,1,(2014) (USA) (video) (presents)
1805213,4451697,57082,1,(1948) (UK) (theatrical) (re-release) (presents) (as H&S Films Limited)
1804766,4451305,9567,1,(1956) (UK) (theatrical) (presents)
1804985,4451464,37027,1,(1960) (UK) (theatrical) (presents) (world distribution controlled by) (as Butchers Film Distributors)
1805904,4452234,22611,1,(1955) (UK) (theatrical) (presents) (as Eros Films Ltd)
1807529,4453533,3003,1,(1971) (USA) (theatrical) (presents) (released through)
1814650,4458915,287,1,(1963) (USA) (theatrical) (presents)
1812704,4457427,3003,1,(1931) (USA) (theatrical) (presents)
1811241,4456290,287,1,(1936) (USA) (theatrical) (presents)
1823589,4465426,21999,1,(1949) (UK) (theatrical) (presents) (as British Lion Film CorpnLtd.)
1819132,4462291,102122,1,(2015) (USA) (all media) (presents)
1821106,4463414,1698,1,(1961) (USA) (theatrical) (presents) (as 20th Century Fox) (A Cinemascope Picture)
1815743,4459742,23778,1,(2011) (worldwide) (all media) (presents)
1819741,4462722,46473,1,(2012) (USA) (DVD) (presents)
1833803,4473608,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1827381,4468548,65258,1,(1990) (worldwide) (all media) (presents) (1990 alternate version)
1827386,4468548,65259,1,(1990) (worldwide) (all media) (presents) (1990 alternate version)
1827387,4468548,3365,1,(1990) (worldwide) (all media) (presents) (in association with) (1990 alternate version)
1837701,4476812,37305,1,(1960) (USA) (theatrical) (presents)
1838984,4477504,27260,1,(1962) (UK) (theatrical) (presents) (as Bryanston)
1839047,4477588,102859,1,(2013) (USA) (video) (presents)
1855808,4490558,22611,1,(1956) (UK) (theatrical) (presents) (as Eros Films Ltd)
1847489,4483938,41035,1,(1939) (worldwide) (all media) (presents)
1850434,4486337,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1841775,4479518,13199,1,(2011-2012) (USA) (TV) (presents)
1854325,4489612,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1857793,4492391,7365,1,(2006) (USA) (theatrical) (presents)
1877858,4509262,41035,1,(1965) (worldwide) (all media) (presents)
1873192,4505117,1469,1,(1932) (USA) (theatrical) (presents) (as The Vitaphone Corporation)
1875824,4507458,1732,1,(2006) (USA) (TV) (presents) (2005 alternate version)
1864667,4498140,44655,1,(2014) (USA) (all media) (presents)
1866722,4499563,4583,1,(1933) (USA) (theatrical) (presents) (as Paramount)
1866724,4499563,15018,1,(????) (USA) (TV) (presents)
1869954,4502524,6999,1,(1936) (USA) (theatrical) (presents)
1870319,4502882,26515,1,(1948) (UK) (theatrical) (re-release) (presents) (as Ambassador)
1872459,4504543,39197,1,(1964) (USA) (theatrical) (presents)
1876974,4508648,1849,1,"(1971) (USA) (theatrical) (presents) (as Gold Key Entertainment A Division of Vidtronics, Inc.)"
1881715,4512745,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.) (syndication)
1880216,4511366,104369,1,(2003) (USA) (theatrical) (presents) (as Chloe Productions/TPW Films)
1879110,4510374,26667,1,(????) (USA) (TV) (presents)
1881747,4512740,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1882876,4513544,22611,1,(1954) (UK) (theatrical) (presents) (as Eros Films Ltd)
1881792,4512766,24807,1,(1955) (USA) (TV) (presents) (as C & C Television Corp.)
1882684,4513461,104457,1,(2014) (India) (all media) (presents)
1883877,4514326,287,1,(1948) (USA) (theatrical) (presents)
1892984,4521717,73493,1,(1944) (UK) (theatrical) (presents) (re-release)
1886687,4516556,21486,1,(1981) (USA) (TV) (presents) (restored version)
1893598,4522290,21746,1,(1939) (UK) (theatrical) (presents) (as Grand National Pictures Ltd.)
1895228,4523688,22611,1,(1957) (UK) (theatrical) (presents) (as Eros Films Ltd) (as Eros Films Ltd. also)
1897632,4525834,27260,1,(1964) (UK) (theatrical) (presents) (as Bryanston)
1895418,4523792,3003,1,(1938) (USA) (theatrical) (as Columbia) (as Columbia Pictures Corporation) (presents)
1895526,4523836,104893,1,(2010) (USA) (all media) (presents)
1907692,4534240,105309,1,(2015) (USA) (all media) (presents)
1900409,4527839,2,1,(2015) (USA) (all media) (presents)
1903830,4530635,44655,1,(2014) (USA) (all media) (presents)
1911929,4538047,26515,1,(????) (UK) (theatrical) (re-issue) (presents) (as Ambassador Film Productions Ltd.)
1909735,4535904,99369,1,(2015) (USA) (all media) (presents)
1915304,4540936,4875,1,(2006) (USA) (TV) (presents) (2005 alternate version)
1914090,4539932,3003,1,(1953) (USA) (theatrical) (presents) (as Columbia Pictures Corporation)
1925172,4550674,12733,1,(1965) (UK) (theatrical) (presents) (as Anglo Amalgamated)
1918791,4543651,26494,1,(????) (UK) (theatrical) (presents)
1919432,4544184,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1920402,4545413,63033,1,(1950) (worldwide) (all media) (presents)
1919312,4544057,33075,1,(2015) (USA) (all media) (presents)
1919666,4544399,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1925537,4551111,1469,1,(1950) (USA) (theatrical) (presents)
1965174,4596368,24383,1,(2015) (USA) (theatrical) (presents)
1932078,4558466,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
1945626,4573162,106910,1,(2016) (UK) (video) (presents)
1955530,4584909,24383,1,(2015) (USA) (theatrical) (presents)
1929238,4554781,22611,1,(1955) (UK) (theatrical) (presents) (as Eros Films Ltd)
1956143,4585951,2531,1,"(????) (USA) (TV) (presents) (as RHI Entertainment, Inc.)"
2008660,4651166,109923,1,(2014) (USA) (all media) (presents)
1973908,4606310,1986,1,(2016) (worldwide) (all media) (presents)
1994002,4633489,109249,1,(2017) (Saudi Arabia) (video) (presents)
1994651,4634606,109284,1,(2013) (India) (all media) (presents)
1968402,4599568,26515,1,(1937) (UK) (theatrical) (presents) (as Ambassador Film Productions Ltd.)
1995383,4635417,109322,1,(1999) (UK) (DVD) (presents)
2014930,4657766,27914,1,(2002) (USA) (video) (presents)
2009217,4650155,32661,1,(????) (USA) (TV) (presents) (as Gotham Pictures Corporation)
2012047,4654599,1469,1,(1949) (USA) (theatrical) (presents) (as Warner Bros. Pictures)
2012405,4654890,24383,1,(2015) (worldwide) (all media) (presents)
2032064,4677669,5266,1,(2014) (India) (video) (presents)
2019699,4662193,3003,1,(1953) (USA) (theatrical) (presents) (as Columbia Pictures Corporation)
2016154,4659074,8257,1,(1934) (USA) (theatrical) (presents)
2019261,4661834,1469,1,"(1939) (USA) (theatrical) (presents) (as Warner Bros. Pictures, Inc.)"
2019980,4662468,110323,1,"(1969) (USA) (TV) (presents) (as Parents' Magazine Films, Inc.)"
2027410,4671606,27096,1,(2015) (Canada) (all media) (presents)
2049934,2610,111818,2,(presents)
2033990,4680114,63033,1,(1951) (worldwide) (all media) (presents)
2035063,4681021,1469,1,(1941) (USA) (theatrical) (presents) (as Warner Bros. Pictures Inc.)
2039291,4686103,111232,1,(2014) (Germany) (video) (presents)
2039292,4686103,111233,1,(2014) (Germany) (all media) (presents)
2040219,4687314,10744,1,(1983) (USA) (theatrical) (presents)
2040221,4687314,1469,1,(1983) (USA) (theatrical) (presents)
2048988,813,111733,2,(presents)
2049700,2078,111,2,(presents)
2051735,6311,111927,2,(co-production)
2050248,3344,34663,2,(co-production)
2051806,6360,111927,2,(co-production)
2051820,6367,111927,2,(co-production)
2052415,8262,111962,2,(presents)
2051824,6369,111927,2,(co-production)
2052882,9430,111998,2,(presents)
2052897,9437,7004,2,(presents)
2052898,9438,111998,2,(presents)
2052899,9438,7004,2,(presents)
2052900,9439,111998,2,(presents)
2052901,9439,7004,2,(presents)
2052902,9440,111998,2,(presents)
2052903,9440,7004,2,(presents)
2052904,9441,111998,2,(presents)
2052905,9441,7004,2,(presents)
2052906,9442,111998,2,(presents)
2052907,9442,7004,2,(presents)
2052908,9443,111998,2,(presents)
2052909,9443,7004,2,(presents)
2052910,9444,111998,2,(presents)
2052911,9444,7004,2,(presents)
2052912,9445,111998,2,(presents)
2052913,9445,7004,2,(presents)
2052914,9446,111998,2,(presents)
2052915,9446,7004,2,(presents)
2052916,9447,111998,2,(presents)
2052917,9447,7004,2,(presents)
2052918,9448,111998,2,(presents)
2052919,9448,7004,2,(presents)
2052920,9449,111998,2,(presents)
2052921,9449,7004,2,(presents)
2052922,9450,111998,2,(presents)
2052923,9450,7004,2,(presents)
2052924,9451,111998,2,(presents)
2052925,9451,7004,2,(presents)
2052883,9430,7004,2,(presents)
2052884,9431,111998,2,(presents)
2052885,9431,7004,2,(presents)
2052886,9432,111998,2,(presents)
2052887,9432,7004,2,(presents)
2052888,9433,111998,2,(presents)
2052889,9433,7004,2,(presents)
2052890,9434,111998,2,(presents)
2053338,9942,112021,2,(co-production)
2052891,9434,7004,2,(presents)
2052892,9435,111998,2,(presents)
2052893,9435,7004,2,(presents)
2052894,9436,111998,2,(presents)
2052895,9436,7004,2,(presents)
2052896,9437,111998,2,(presents)
2053887,10902,112049,2,(co-production)
2054238,12341,1773,2,(presents)
2053747,10727,539,2,(co-production)
2053748,10727,540,2,(co-production)
2055246,15379,105720,2,(presents)
2054599,12812,613,2,(presents)
2055953,16739,112159,2,(presents)
2055227,15299,670,2,(presents)
2057182,18187,106809,2,(presents)
2057215,18196,741,2,(co-production)
2057224,18199,741,2,(co-production)
2056112,16953,112166,2,(co-production)
2056113,16953,6521,2,(co-production)
2057206,18194,741,2,(co-production)
2057623,18519,2005,2,(presents)
2057626,18530,112218,2,(presents)
2057628,18532,112218,2,(presents)
2059667,22002,947,2,(presents)
2058056,19404,1190,2,(co-production)
2059878,22684,736,2,(co-production)
2059879,22693,736,2,(co-production)
2059880,22696,736,2,(co-production)
2059881,22695,736,2,(co-production)
2059882,22697,736,2,(co-production)
2059884,22698,736,2,(co-production)
2059887,22699,736,2,(co-production)
2059888,22700,736,2,(co-production)
2059889,22701,736,2,(co-production)
2059890,22702,736,2,(co-production)
2059891,22703,736,2,(co-production)
2059892,22704,736,2,(co-production)
2059893,22705,736,2,(co-production)
2059894,22706,736,2,(co-production)
2059895,22707,736,2,(co-production)
2059897,22708,736,2,(co-production)
2059898,22709,736,2,(co-production)
2059899,22710,736,2,(co-production)
2059900,22711,736,2,(co-production)
2059901,22712,736,2,(co-production)
2059902,22713,736,2,(co-production)
2059903,22714,736,2,(co-production)
2059905,22715,736,2,(co-production)
2059906,22716,736,2,(co-production)
2059908,22717,736,2,(co-production)
2059909,22718,736,2,(co-production)
2059910,22719,736,2,(co-production)
2059911,22720,736,2,(co-production)
2059912,22721,736,2,(co-production)
2059913,22722,736,2,(co-production)
2059914,22723,736,2,(co-production)
2059915,22724,736,2,(co-production)
2059916,22725,736,2,(co-production)
2059917,22726,736,2,(co-production)
2059918,22727,736,2,(co-production)
2059919,22728,736,2,(co-production)
2059920,22729,736,2,(co-production)
2059921,22730,736,2,(co-production)
2059922,22731,736,2,(co-production)
2059925,22732,736,2,(co-production)
2059926,22733,736,2,(co-production)
2059927,22734,736,2,(co-production)
2059928,22735,736,2,(co-production)
2059929,22736,736,2,(co-production)
2059930,22737,736,2,(co-production)
2059931,22738,736,2,(co-production)
2059932,22739,736,2,(co-production)
2059933,22740,736,2,(co-production)
2059934,22741,736,2,(co-production)
2059935,22742,736,2,(co-production)
2059936,22743,736,2,(co-production)
2059938,22744,736,2,(co-production)
2059939,22745,736,2,(co-production)
2059941,22746,736,2,(co-production)
2059942,22747,736,2,(co-production)
2059943,22748,736,2,(co-production)
2059944,22749,736,2,(co-production)
2059945,22666,736,2,(co-production)
2059823,22646,554,2,(co-production)
2059824,22646,736,2,(co-production)
2059826,22646,566,2,(co-production)
2059827,22646,1030,2,(co-production)
2059828,22646,112373,2,(co-production)
2059829,22646,63,2,(co-production)
2059830,22647,736,2,(co-production)
2059831,22648,736,2,(co-production)
2059832,22649,736,2,(co-production)
2059833,22650,736,2,(co-production)
2059834,22651,736,2,(co-production)
2059836,22652,736,2,(co-production)
2059837,22653,736,2,(co-production)
2059838,22654,736,2,(co-production)
2059839,22655,736,2,(co-production)
2059840,22656,736,2,(co-production)
2059841,22657,736,2,(co-production)
2059842,22658,736,2,(co-production)
2059843,22659,736,2,(co-production)
2059844,22660,736,2,(co-production)
2059845,22661,736,2,(co-production)
2059846,22662,736,2,(co-production)
2059847,22663,736,2,(co-production)
2059848,22664,736,2,(co-production)
2059849,22665,736,2,(co-production)
2059850,22667,736,2,(co-production)
2059851,22668,736,2,(co-production)
2059852,22669,736,2,(co-production)
2059853,22670,736,2,(co-production)
2059854,22671,736,2,(co-production)
2059855,22672,736,2,(co-production)
2059856,22673,736,2,(co-production)
2059857,22674,736,2,(co-production)
2059858,22675,736,2,(co-production)
2059859,22677,736,2,(co-production)
2059860,22678,736,2,(co-production)
2059861,22679,736,2,(co-production)
2059862,22680,736,2,(co-production)
2059863,22681,736,2,(co-production)
2059864,22682,736,2,(co-production)
2059865,22683,736,2,(co-production)
2059866,22685,736,2,(co-production)
2059867,22686,736,2,(co-production)
2059868,22687,736,2,(co-production)
2059869,22688,736,2,(co-production)
2059870,22689,736,2,(co-production)
2059872,22690,736,2,(co-production)
2059873,22691,736,2,(co-production)
2059874,22692,736,2,(co-production)
2059875,22694,736,2,(co-production)
2059877,22676,736,2,(co-production)
2060064,23218,37463,2,(co-production)
2060446,23714,112407,2,(presents)
2060453,23796,979,2,(presents) (as ARTE France)
2060454,23796,979,2,(co-production) (as ARTE France)
2060457,23796,11886,2,(co-production)
2059699,22202,16812,2,(presents) (as Le CRIPS)
2067463,42122,111998,2,(presents)
2064478,35368,112568,2,(presents)
2065089,36493,112580,2,(presents)
2065889,37467,112607,2,(co-production)
2067122,40528,3810,2,(co-production)
2067464,42123,111998,2,(presents)
2067465,42124,111998,2,(presents)
2067466,42125,111998,2,(presents)
2067467,42126,111998,2,(presents)
2067468,42127,111998,2,(presents)
2067469,42128,111998,2,(presents)
2069202,48445,1407,2,(co-production)
2067694,42677,1314,2,(presents)
2068556,45789,71189,2,(presents)
2069814,49635,112811,2,(co-production)
2069547,49037,5955,2,(co-production)
2069549,49038,5955,2,(co-production)
2069551,49039,5955,2,(co-production)
2069553,49040,5955,2,(co-production)
2069555,49041,5955,2,(co-production)
2069559,49043,5955,2,(co-production)
2069561,49044,5955,2,(co-production)
2069563,49045,5955,2,(co-production)
2069565,49046,5955,2,(co-production)
2069569,49048,5955,2,(co-production)
2071561,54191,126,2,(co-production)
2070118,51553,112847,2,(co-production)
2070704,56616,112911,2,(presents)
2070749,56748,11735,2,(presents)
2070751,56749,11735,2,(presents)
2070753,56750,11735,2,(presents)
2070794,56861,112931,2,(co-production)
2070796,56884,1575,2,(presents)
2071129,47056,15587,2,(co-production)
2071130,47056,112949,2,(co-production)
2071602,54201,112966,2,(co-production)
2071605,54201,6288,2,(co-production)
2071608,54201,126,2,(co-production)
2071609,54201,13252,2,(co-production)
2071610,54201,76395,2,(co-production)
2071615,54204,112966,2,(co-production)
2071618,54204,6288,2,(co-production)
2071621,54204,126,2,(co-production)
2071622,54204,13252,2,(co-production)
2071623,54204,76395,2,(co-production)
2071626,54205,112966,2,(co-production)
2071629,54205,6288,2,(co-production)
2071632,54205,126,2,(co-production)
2071633,54205,13252,2,(co-production)
2071634,54205,76395,2,(co-production)
2071710,56166,112969,2,(co-production)
2071562,54191,13252,2,(co-production)
2071563,54191,76395,2,(co-production)
2071567,54194,112966,2,(co-production)
2071570,54194,6288,2,(co-production)
2071573,54194,126,2,(co-production)
2071574,54194,13252,2,(co-production)
2071575,54194,76395,2,(co-production)
2071578,54195,112966,2,(co-production)
2071581,54195,6288,2,(co-production)
2071945,58423,113001,2,(co-production)
2071946,58424,113001,2,(co-production)
2071947,58425,113001,2,(co-production)
2071948,58426,113001,2,(co-production)
2071949,58427,113001,2,(co-production)
2071584,54195,126,2,(co-production)
2071585,54195,13252,2,(co-production)
2071586,54195,76395,2,(co-production)
2071591,54200,112966,2,(co-production)
2071594,54200,6288,2,(co-production)
2071597,54200,126,2,(co-production)
2071598,54200,13252,2,(co-production)
2071599,54200,76395,2,(co-production)
2074309,79350,113082,2,(presents)
2074311,79356,113082,2,(presents)
2074312,79357,113082,2,(presents)
2074313,79358,113082,2,(presents)
2074314,79359,113082,2,(presents)
2074315,79360,113082,2,(presents)
2079812,74348,1986,2,(presents)
2077741,66250,113240,2,(co-production)
2079821,74340,341,2,(co-production)
2079827,74344,113337,2,(co-production) (as Exilene Films - A Prime Group)
2079828,74344,341,2,(co-production)
